"filename", "language", "Batch", "Markdown", "Python", "pip requirements", "Properties", "Log", "JSON", "PowerShell", "C++", "JavaScript", "reStructuredText", "C", "YAML", "XML", "Ini", "comment", "blank", "total"
"c:\nyxa\.venv\Lib\site-packages\requests\__init__.py", "Python", 0, 0, 104, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 53, 28, 185
"c:\nyxa\.venv\Lib\site-packages\requests\__version__.py", "Python", 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 2, 15
"c:\nyxa\.venv\Lib\site-packages\requests\_internal_utils.py", "Python", 0, 0, 25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 9, 51
"c:\nyxa\.venv\Lib\site-packages\requests\adapters.py", "Python", 0, 0, 391, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 247, 82, 720
"c:\nyxa\.venv\Lib\site-packages\requests\api.py", "Python", 0, 0, 53, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 92, 13, 158
"c:\nyxa\.venv\Lib\site-packages\requests\auth.py", "Python", 0, 0, 205, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 47, 63, 315
"c:\nyxa\.venv\Lib\site-packages\requests\certs.py", "Python", 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 3, 18
"c:\nyxa\.venv\Lib\site-packages\requests\compat.py", "Python", 0, 0, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 28, 19, 107
"c:\nyxa\.venv\Lib\site-packages\requests\cookies.py", "Python", 0, 0, 292, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 188, 82, 562
"c:\nyxa\.venv\Lib\site-packages\requests\exceptions.py", "Python", 0, 0, 39, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 56, 57, 152
"c:\nyxa\.venv\Lib\site-packages\requests\help.py", "Python", 0, 0, 101, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 21, 135
"c:\nyxa\.venv\Lib\site-packages\requests\hooks.py", "Python", 0, 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 7, 34
"c:\nyxa\.venv\Lib\site-packages\requests\models.py", "Python", 0, 0, 595, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 292, 153, 1040
"c:\nyxa\.venv\Lib\site-packages\requests\packages.py", "Python", 0, 0, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 5, 24
"c:\nyxa\.venv\Lib\site-packages\requests\sessions.py", "Python", 0, 0, 366, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 369, 97, 832
"c:\nyxa\.venv\Lib\site-packages\requests\status_codes.py", "Python", 0, 0, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 111, 3, 129
"c:\nyxa\.venv\Lib\site-packages\requests\structures.py", "Python", 0, 0, 40, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 38, 22, 100
"c:\nyxa\.venv\Lib\site-packages\requests\utils.py", "Python", 0, 0, 501, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 439, 147, 1087
"c:\nyxa\.venv\Lib\site-packages\rich\__init__.py", "Python", 0, 0, 68, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 90, 20, 178
"c:\nyxa\.venv\Lib\site-packages\rich\__main__.py", "Python", 0, 0, 230, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 34, 274
"c:\nyxa\.venv\Lib\site-packages\rich\_cell_widths.py", "Python", 0, 0, 452, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 455
"c:\nyxa\.venv\Lib\site-packages\rich\_emoji_codes.py", "Python", 0, 0, 3610, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 3611
"c:\nyxa\.venv\Lib\site-packages\rich\_emoji_replace.py", "Python", 0, 0, 24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 8, 33
"c:\nyxa\.venv\Lib\site-packages\rich\_export_format.py", "Python", 0, 0, 74, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 77
"c:\nyxa\.venv\Lib\site-packages\rich\_extension.py", "Python", 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 4, 11
"c:\nyxa\.venv\Lib\site-packages\rich\_fileno.py", "Python", 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 4, 25
"c:\nyxa\.venv\Lib\site-packages\rich\_inspect.py", "Python", 0, 0, 188, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 46, 35, 269
"c:\nyxa\.venv\Lib\site-packages\rich\_log_render.py", "Python", 0, 0, 81, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 95
"c:\nyxa\.venv\Lib\site-packages\rich\_loop.py", "Python", 0, 0, 33, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 8, 44
"c:\nyxa\.venv\Lib\site-packages\rich\_null_file.py", "Python", 0, 0, 47, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 23, 70
"c:\nyxa\.venv\Lib\site-packages\rich\_palettes.py", "Python", 0, 0, 301, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 6, 310
"c:\nyxa\.venv\Lib\site-packages\rich\_pick.py", "Python", 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 3, 18
"c:\nyxa\.venv\Lib\site-packages\rich\_ratio.py", "Python", 0, 0, 92, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 49, 19, 160
"c:\nyxa\.venv\Lib\site-packages\rich\_spinners.py", "Python", 0, 0, 461, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 2, 483
"c:\nyxa\.venv\Lib\site-packages\rich\_stack.py", "Python", 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 6, 17
"c:\nyxa\.venv\Lib\site-packages\rich\_timer.py", "Python", 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 5, 20
"c:\nyxa\.venv\Lib\site-packages\rich\_win32_console.py", "Python", 0, 0, 389, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 173, 100, 662
"c:\nyxa\.venv\Lib\site-packages\rich\_windows.py", "Python", 0, 0, 48, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 15, 72
"c:\nyxa\.venv\Lib\site-packages\rich\_windows_renderer.py", "Python", 0, 0, 47, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 4, 57
"c:\nyxa\.venv\Lib\site-packages\rich\_wrap.py", "Python", 0, 0, 54, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 24, 16, 94
"c:\nyxa\.venv\Lib\site-packages\rich\abc.py", "Python", 0, 0, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 9, 34
"c:\nyxa\.venv\Lib\site-packages\rich\align.py", "Python", 0, 0, 248, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 31, 34, 313
"c:\nyxa\.venv\Lib\site-packages\rich\ansi.py", "Python", 0, 0, 41, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 193, 8, 242
"c:\nyxa\.venv\Lib\site-packages\rich\bar.py", "Python", 0, 0, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 17, 94
"c:\nyxa\.venv\Lib\site-packages\rich\box.py", "Python", 0, 0, 359, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 69, 53, 481
"c:\nyxa\.venv\Lib\site-packages\rich\cells.py", "Python", 0, 0, 104, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 44, 27, 175
"c:\nyxa\.venv\Lib\site-packages\rich\color.py", "Python", 0, 0, 537, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 57, 28, 622
"c:\nyxa\.venv\Lib\site-packages\rich\color_triplet.py", "Python", 0, 0, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 7, 39
"c:\nyxa\.venv\Lib\site-packages\rich\columns.py", "Python", 0, 0, 150, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 19, 188
"c:\nyxa\.venv\Lib\site-packages\rich\console.py", "Python", 0, 0, 1638, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 775, 263, 2676
"c:\nyxa\.venv\Lib\site-packages\rich\constrain.py", "Python", 0, 0, 24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 8, 38
"c:\nyxa\.venv\Lib\site-packages\rich\containers.py", "Python", 0, 0, 128, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 27, 168
"c:\nyxa\.venv\Lib\site-packages\rich\control.py", "Python", 0, 0, 132, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 62, 32, 226
"c:\nyxa\.venv\Lib\site-packages\rich\default_styles.py", "Python", 0, 0, 184, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 194
"c:\nyxa\.venv\Lib\site-packages\rich\diagnose.py", "Python", 0, 0, 30, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 8, 39
"c:\nyxa\.venv\Lib\site-packages\rich\emoji.py", "Python", 0, 0, 56, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 23, 97
"c:\nyxa\.venv\Lib\site-packages\rich\errors.py", "Python", 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 17, 35
"c:\nyxa\.venv\Lib\site-packages\rich\file_proxy.py", "Python", 0, 0, 45, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 11, 58
"c:\nyxa\.venv\Lib\site-packages\rich\filesize.py", "Python", 0, 0, 43, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 36, 10, 89
"c:\nyxa\.venv\Lib\site-packages\rich\highlighter.py", "Python", 0, 0, 120, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 77, 36, 233
"c:\nyxa\.venv\Lib\site-packages\rich\json.py", "Python", 0, 0, 94, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 32, 14, 140
"c:\nyxa\.venv\Lib\site-packages\rich\jupyter.py", "Python", 0, 0, 72, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 23, 102
"c:\nyxa\.venv\Lib\site-packages\rich\layout.py", "Python", 0, 0, 291, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 80, 72, 443
"c:\nyxa\.venv\Lib\site-packages\rich\live.py", "Python", 0, 0, 287, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 44, 45, 376
"c:\nyxa\.venv\Lib\site-packages\rich\live_render.py", "Python", 0, 0, 78, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 14, 113
"c:\nyxa\.venv\Lib\site-packages\rich\logging.py", "Python", 0, 0, 208, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 65, 25, 298
"c:\nyxa\.venv\Lib\site-packages\rich\markdown.py", "Python", 0, 0, 557, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 93, 135, 785
"c:\nyxa\.venv\Lib\site-packages\rich\markup.py", "Python", 0, 0, 174, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 38, 40, 252
"c:\nyxa\.venv\Lib\site-packages\rich\measure.py", "Python", 0, 0, 80, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 58, 14, 152
"c:\nyxa\.venv\Lib\site-packages\rich\padding.py", "Python", 0, 0, 103, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22, 17, 142
"c:\nyxa\.venv\Lib\site-packages\rich\pager.py", "Python", 0, 0, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 11, 35
"c:\nyxa\.venv\Lib\site-packages\rich\palette.py", "Python", 0, 0, 74, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 16, 101
"c:\nyxa\.venv\Lib\site-packages\rich\panel.py", "Python", 0, 0, 256, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 34, 29, 319
"c:\nyxa\.venv\Lib\site-packages\rich\pretty.py", "Python", 0, 0, 766, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 148, 103, 1017
"c:\nyxa\.venv\Lib\site-packages\rich\progress.py", "Python", 0, 0, 1138, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 368, 210, 1716
"c:\nyxa\.venv\Lib\site-packages\rich\progress_bar.py", "Python", 0, 0, 162, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 38, 24, 224
"c:\nyxa\.venv\Lib\site-packages\rich\prompt.py", "Python", 0, 0, 223, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 123, 55, 401
"c:\nyxa\.venv\Lib\site-packages\rich\protocol.py", "Python", 0, 0, 24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 9, 43
"c:\nyxa\.venv\Lib\site-packages\rich\region.py", "Python", 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 4, 11
"c:\nyxa\.venv\Lib\site-packages\rich\repr.py", "Python", 0, 0, 112, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 34, 150
"c:\nyxa\.venv\Lib\site-packages\rich\rule.py", "Python", 0, 0, 101, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 21, 131
"c:\nyxa\.venv\Lib\site-packages\rich\scope.py", "Python", 0, 0, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 12, 87
"c:\nyxa\.venv\Lib\site-packages\rich\screen.py", "Python", 0, 0, 39, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 10, 55
"c:\nyxa\.venv\Lib\site-packages\rich\segment.py", "Python", 0, 0, 467, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 215, 71, 753
"c:\nyxa\.venv\Lib\site-packages\rich\spinner.py", "Python", 0, 0, 95, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 18, 139
"c:\nyxa\.venv\Lib\site-packages\rich\status.py", "Python", 0, 0, 94, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 17, 132
"c:\nyxa\.venv\Lib\site-packages\rich\style.py", "Python", 0, 0, 573, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 155, 69, 797
"c:\nyxa\.venv\Lib\site-packages\rich\styled.py", "Python", 0, 0, 26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 11, 43
"c:\nyxa\.venv\Lib\site-packages\rich\syntax.py", "Python", 0, 0, 725, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 152, 90, 967
"c:\nyxa\.venv\Lib\site-packages\rich\table.py", "Python", 0, 0, 743, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 153, 111, 1007
"c:\nyxa\.venv\Lib\site-packages\rich\terminal_theme.py", "Python", 0, 0, 135, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 10, 154
"c:\nyxa\.venv\Lib\site-packages\rich\text.py", "Python", 0, 0, 889, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 339, 134, 1362
"c:\nyxa\.venv\Lib\site-packages\rich\theme.py", "Python", 0, 0, 58, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 40, 18, 116
"c:\nyxa\.venv\Lib\site-packages\rich\themes.py", "Python", 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 6
"c:\nyxa\.venv\Lib\site-packages\rich\traceback.py", "Python", 0, 0, 683, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 120, 82, 885
"c:\nyxa\.venv\Lib\site-packages\rich\tree.py", "Python", 0, 0, 192, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 33, 33, 258
"c:\nyxa\.venv\Lib\site-packages\sortedcontainers\__init__.py", "Python", 0, 0, 24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 46, 5, 75
"c:\nyxa\.venv\Lib\site-packages\sortedcontainers\sorteddict.py", "Python", 0, 0, 218, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 493, 102, 813
"c:\nyxa\.venv\Lib\site-packages\sortedcontainers\sortedlist.py", "Python", 0, 0, 1091, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1126, 430, 2647
"c:\nyxa\.venv\Lib\site-packages\sortedcontainers\sortedset.py", "Python", 0, 0, 199, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 450, 85, 734
"c:\nyxa\.venv\Lib\site-packages\sqlalchemy\__init__.py", "Python", 0, 0, 267, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 11, 284
"c:\nyxa\.venv\Lib\site-packages\sqlalchemy\connectors\__init__.py", "Python", 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 5, 19
"c:\nyxa\.venv\Lib\site-packages\sqlalchemy\connectors\aioodbc.py", "Python", 0, 0, 118, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 36, 175
"c:\nyxa\.venv\Lib\site-packages\sqlalchemy\connectors\asyncio.py", "Python", 0, 0, 143, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 56, 214
"c:\nyxa\.venv\Lib\site-packages\sqlalchemy\connectors\pyodbc.py", "Python", 0, 0, 176, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 31, 41, 248
"c:\nyxa\.venv\Lib\site-packages\sqlalchemy\cyextension\__init__.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 1, 7
"c:\nyxa\.venv\Lib\site-packages\sqlalchemy\dialects\__init__.py", "Python", 0, 0, 33, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 13, 62
"c:\nyxa\.venv\Lib\site-packages\sqlalchemy\dialects\_typing.py", "Python", 0, 0, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 5, 31
"c:\nyxa\.venv\Lib\site-packages\sqlalchemy\dialects\mssql\__init__.py", "Python", 0, 0, 76, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 6, 89
"c:\nyxa\.venv\Lib\site-packages\sqlalchemy\dialects\mssql\aioodbc.py", "Python", 0, 0, 24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 31, 9, 64
"c:\nyxa\.venv\Lib\site-packages\sqlalchemy\dialects\mssql\base.py", "Python", 0, 0, 1073, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2865, 118, 4056
"c:\nyxa\.venv\Lib\site-packages\sqlalchemy\dialects\mssql\information_schema.py", "Python", 0, 0, 176, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 53, 26, 255
"c:\nyxa\.venv\Lib\site-packages\sqlalchemy\dialects\mssql\json.py", "Python", 0, 0, 38, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 74, 18, 130
"c:\nyxa\.venv\Lib\site-packages\sqlalchemy\dialects\mssql\provision.py", "Python", 0, 0, 120, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 29, 163
"c:\nyxa\.venv\Lib\site-packages\sqlalchemy\dialects\mssql\pymssql.py", "Python", 0, 0, 81, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 25, 21, 127
"c:\nyxa\.venv\Lib\site-packages\sqlalchemy\dialects\mssql\pyodbc.py", "Python", 0, 0, 365, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 306, 90, 761
"c:\nyxa\.venv\Lib\site-packages\sqlalchemy\dialects\mysql\__init__.py", "Python", 0, 0, 92, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 5, 105
"c:\nyxa\.venv\Lib\site-packages\sqlalchemy\dialects\mysql\aiomysql.py", "Python", 0, 0, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 313, 7, 336
"c:\nyxa\.venv\Lib\site-packages\sqlalchemy\dialects\mysql\asyncmy.py", "Python", 0, 0, 115, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 219, 6, 340
"c:\nyxa\.venv\Lib\site-packages\sqlalchemy\dialects\mysql\base.py", "Python", 0, 0, 1890, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1394, 298, 3582
"c:\nyxa\.venv\Lib\site-packages\sqlalchemy\dialects\mysql\cymysql.py", "Python", 0, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 5, 85
"c:\nyxa\.venv\Lib\site-packages\sqlalchemy\dialects\mysql\dml.py", "Python", 0, 0, 77, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 124, 25, 226
"c:\nyxa\.venv\Lib\site-packages\sqlalchemy\dialects\mysql\enumerated.py", "Python", 0, 0, 111, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 102, 31, 244
"c:\nyxa\.venv\Lib\site-packages\sqlalchemy\dialects\mysql\expression.py", "Python", 0, 0, 51, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 73, 20, 144
"c:\nyxa\.venv\Lib\site-packages\sqlalchemy\dialects\mysql\json.py", "Python", 0, 0, 39, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 17, 82
"c:\nyxa\.venv\Lib\site-packages\sqlalchemy\dialects\mysql\mariadb.py", "Python", 0, 0, 37, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 16, 68
"c:\nyxa\.venv\Lib\site-packages\sqlalchemy\dialects\mysql\mariadbconnector.py", "Python", 0, 0, 190, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 42, 46, 278
"c:\nyxa\.venv\Lib\site-packages\sqlalchemy\dialects\mysql\mysqlconnector.py", "Python", 0, 0, 177, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 66, 11, 254
"c:\nyxa\.venv\Lib\site-packages\sqlalchemy\dialects\mysql\mysqldb.py", "Python", 0, 0, 166, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 99, 41, 306
"c:\nyxa\.venv\Lib\site-packages\sqlalchemy\dialects\mysql\provision.py", "Python", 0, 0, 74, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 24, 115
"c:\nyxa\.venv\Lib\site-packages\sqlalchemy\dialects\mysql\pymysql.py", "Python", 0, 0, 35, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 87, 15, 137
"c:\nyxa\.venv\Lib\site-packages\sqlalchemy\dialects\mysql\pyodbc.py", "Python", 0, 0, 83, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 47, 10, 140
"c:\nyxa\.venv\Lib\site-packages\sqlalchemy\dialects\mysql\reflection.py", "Python", 0, 0, 482, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 98, 98, 678
"c:\nyxa\.venv\Lib\site-packages\sqlalchemy\dialects\mysql\reserved_words.py", "Python", 0, 0, 548, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 4, 572
"c:\nyxa\.venv\Lib\site-packages\sqlalchemy\dialects\mysql\types.py", "Python", 0, 0, 224, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 418, 132, 774
"c:\nyxa\.venv\Lib\site-packages\sqlalchemy\dialects\oracle\__init__.py", "Python", 0, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 5, 78
"c:\nyxa\.venv\Lib\site-packages\sqlalchemy\dialects\oracle\base.py", "Python", 0, 0, 2649, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 593, 506, 3748
"c:\nyxa\.venv\Lib\site-packages\sqlalchemy\dialects\oracle\cx_oracle.py", "Python", 0, 0, 365, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1064, 124, 1553
"c:\nyxa\.venv\Lib\site-packages\sqlalchemy\dialects\oracle\dictionary.py", "Python", 0, 0, 467, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 21, 508
"c:\nyxa\.venv\Lib\site-packages\sqlalchemy\dialects\oracle\oracledb.py", "Python", 0, 0, 433, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 372, 143, 948
"c:\nyxa\.venv\Lib\site-packages\sqlalchemy\dialects\oracle\provision.py", "Python", 0, 0, 155, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 40, 221
"c:\nyxa\.venv\Lib\site-packages\sqlalchemy\dialects\oracle\types.py", "Python", 0, 0, 149, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 102, 66, 317
"c:\nyxa\.venv\Lib\site-packages\sqlalchemy\dialects\oracle\vector.py", "Python", 0, 0, 93, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 139, 35, 267
"c:\nyxa\.venv\Lib\site-packages\sqlalchemy\dialects\postgresql\__init__.py", "Python", 0, 0, 152, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 8, 168
"c:\nyxa\.venv\Lib\site-packages\sqlalchemy\dialects\postgresql\_psycopg_common.py", "Python", 0, 0, 134, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 37, 187
"c:\nyxa\.venv\Lib\site-packages\sqlalchemy\dialects\postgresql\array.py", "Python", 0, 0, 149, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 309, 52, 510
"c:\nyxa\.venv\Lib\site-packages\sqlalchemy\dialects\postgresql\asyncpg.py", "Python", 0, 0, 139, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1097, 52, 1288
"c:\nyxa\.venv\Lib\site-packages\sqlalchemy\dialects\postgresql\base.py", "Python", 0, 0, 3528, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1148, 500, 5176
